File,Iteration,Duration_w_all_Columns,Num_op_w_all_columns,Number of error,Round,Rows-Column
6,6,932.7461350139856,0,0,6,120
7,6,926.0094889868924,0,0,6,120
6,7,1569.6273469993685,0,0,7,120
7,7,1565.6369119560622,0,0,7,120
6,8,1540.4532400280004,0,0,8,120
7,8,1447.2167279654968,0,0,8,120
6,9,851.6241269953753,0,0,9,120
7,9,863.7294690206545,0,0,9,120
6,10,1050.2269990010973,0,0,10,120
7,10,988.1169080008476,0,0,10,120
6,11,1226.9468709964713,0,0,11,120
7,11,1111.729635032134,0,0,11,120
6,12,1094.51224001441,0,0,12,120
7,12,1008.6411049805974,0,0,12,120
6,13,351.4429829956498,0,0,13,120
7,13,331.8910550142391,0,0,13,120
6,14,428.80911196607485,0,0,14,120
7,14,417.37956000997656,0,0,14,120
6,15,554.5676800038564,0,0,15,120
7,15,542.2722540397444,0,0,15,120
6,16,395.7829479822976,0,0,16,120
7,16,381.63436397644546,0,0,16,120
6,17,281.29813498617295,0,0,17,120
7,17,277.4876849935026,0,0,17,120
6,18,473.7557900152751,0,0,18,120
7,18,443.43257498803723,0,0,18,120
6,19,303.8772350118961,0,0,19,120
7,19,296.4978079980938,0,0,19,120
6,0,344.9247200105674,0,0,0,121
7,0,332.3383020124311,0,0,0,121
6,1,289.098757985812,0,0,1,121
7,1,278.7627610141499,0,0,1,121
6,2,351.0323580221666,0,0,2,121
7,2,311.1548739916543,0,0,2,121
6,3,451.75941202251124,0,0,3,121
7,3,435.96253402211005,0,0,3,121
6,4,425.24311300985573,0,0,4,121
7,4,415.42822103565413,0,0,4,121
6,5,545.7987400286584,0,0,5,121
7,5,516.9577700044101,0,0,5,121
6,6,447.2824040149135,0,0,6,121
7,6,432.88631799714494,0,0,6,121
6,7,409.5550829797503,0,0,7,121
7,7,396.45484198717895,0,0,7,121
6,8,545.2450719976696,0,0,8,121
7,8,531.9411930249771,0,0,8,121
6,9,479.18298600416165,0,0,9,121
7,9,466.5257939877847,0,0,9,121
6,10,532.3820149924359,0,0,10,121
7,10,525.7735969917121,0,0,10,121
6,11,614.7829439996713,0,0,11,121
7,11,582.2347480161625,0,0,11,121
6,12,389.9488179895343,0,0,12,121
7,12,379.7232870010703,0,0,12,121
6,13,474.39929497431876,0,0,13,121
7,13,450.8246440291259,0,0,13,121
6,14,426.70409400670906,0,0,14,121
7,14,409.92910200748156,0,0,14,121
6,15,415.76566300591367,0,0,15,121
7,15,398.39400897199084,0,0,15,121
6,16,507.83758500620024,0,0,16,121
7,16,493.1044639870379,0,0,16,121
6,17,645.7047359772332,0,0,17,121
7,17,528.1473709792408,0,0,17,121
6,18,481.8418820086663,0,0,18,121
7,18,463.13165101400955,0,0,18,121
6,19,375.36200899467076,0,0,19,121
7,19,362.27067300387716,0,0,19,121
6,0,508.51687499198306,0,0,0,122
7,0,490.0324330028525,0,0,0,122
6,1,476.1574339854633,0,0,1,122
7,1,470.0706919784352,0,0,1,122
6,2,538.656793993141,0,0,2,122
7,2,519.3646219904622,0,0,2,122
6,3,436.86188801893877,0,0,3,122
7,3,417.6809489963489,0,0,3,122
6,4,561.0421850060447,0,0,4,122
7,4,547.0499690090946,0,0,4,122
6,5,497.8600750264377,0,0,5,122
7,5,481.0827330011307,0,0,5,122
6,6,552.2330550093102,0,0,6,122
7,6,459.4558179778687,0,0,6,122
6,7,527.0336870235042,0,0,7,122
7,7,509.9399949740473,0,0,7,122
6,8,471.25925000545976,0,0,8,122
7,8,457.74345599784283,0,0,8,122
6,9,509.68172699413117,0,0,9,122
7,9,484.5038549919991,0,0,9,122
6,10,490.71081599959143,0,0,10,122
7,10,458.71995698598766,0,0,10,122
6,11,368.1940040069094,0,0,11,122
7,11,354.8855689850825,0,0,11,122
6,12,491.659553997124,0,0,12,122
7,12,507.46026899469143,0,0,12,122
6,13,502.31863502631313,0,0,13,122
7,13,475.1349489815766,0,0,13,122
6,14,423.266393015183,0,0,14,122
7,14,407.83930500947463,0,0,14,122
6,15,428.7653020101061,0,0,15,122
7,15,397.4421789926055,0,0,15,122
6,16,416.3692969887052,0,0,16,122
7,16,387.6303950046349,0,0,16,122
6,17,456.5832690059324,0,0,17,122
7,17,439.5492930034379,0,0,17,122
6,18,448.40575300167984,0,0,18,122
7,18,456.886222023968,0,0,18,122
6,19,581.6493709917268,0,0,19,122
7,19,551.9659679812321,0,0,19,122
6,0,448.1172340038029,0,0,0,123
7,0,441.6079639877353,0,0,0,123
6,1,448.06834899827663,0,0,1,123
7,1,432.12730703544366,0,0,1,123
6,2,510.86940802542813,0,0,2,123
7,2,461.79449998271593,0,0,2,123
6,3,1768.5107949619123,0,0,3,123
7,3,1575.2053209735095,0,0,3,123
6,4,462.8397810138267,0,0,4,123
7,4,451.7837320026956,0,0,4,123
6,5,537.5346930059095,0,0,5,123
7,5,520.5651829855924,0,0,5,123
6,6,436.77525500243064,0,0,6,123
7,6,412.8798229885433,0,0,6,123
6,7,1456.996523998896,0,0,7,123
7,7,1439.2334519825454,0,0,7,123
6,8,368.2831189953504,0,0,8,123
7,8,347.0831020267724,0,0,8,123
6,9,481.5260839923212,0,0,9,123
7,9,462.20744202128117,0,0,9,123
6,10,501.5566419760944,0,0,10,123
7,10,460.47910199740727,0,0,10,123
6,11,486.06827400726615,0,0,11,123
7,11,463.22619298643986,0,0,11,123
6,12,501.83008200383483,0,0,12,123
7,12,482.71899396786466,0,0,12,123
6,13,450.40038897423074,0,0,13,123
7,13,455.15194797098957,0,0,13,123
6,14,337.89925300789037,0,0,14,123
7,14,324.70576399373385,0,0,14,123
6,15,498.32046998108126,0,0,15,123
7,15,479.4429650046368,0,0,15,123
6,16,408.94088102140813,0,0,16,123
7,16,390.78441000037856,0,0,16,123
6,17,424.79609502606763,0,0,17,123
7,17,395.67526899008953,0,0,17,123
6,18,418.1253890155858,0,0,18,123
7,18,400.0524550101545,0,0,18,123
6,19,410.58268301640055,0,0,19,123
7,19,404.7845210088781,0,0,19,123
6,0,377.3578420150443,0,0,0,124
7,0,367.56960200818867,0,0,0,124
6,1,590.2696600132913,0,0,1,124
7,1,555.1575709932877,0,0,1,124
6,2,521.0659940248661,0,0,2,124
7,2,512.8928619751605,0,0,2,124
6,3,487.8527719847625,0,0,3,124
7,3,467.04399399004615,0,0,3,124
6,4,439.7481939995487,0,0,4,124
7,4,395.2758010063917,0,0,4,124
6,5,413.2880740125984,0,0,5,124
7,5,403.8863979976668,0,0,5,124
6,6,473.79351201561803,0,0,6,124
7,6,467.07356700517266,0,0,6,124
6,7,582.6613220151557,0,0,7,124
7,7,587.5377390366339,0,0,7,124
6,8,461.5548130041134,0,0,8,124
7,8,454.29695500388334,0,0,8,124
6,9,480.3727149937913,0,0,9,124
7,9,464.63508400756837,0,0,9,124
6,10,473.86365098191163,0,0,10,124
7,10,451.54727402677963,0,0,10,124
6,11,438.43285097682383,0,0,11,124
7,11,422.5148339919542,0,0,11,124
6,12,503.7753460237582,0,0,12,124
7,12,487.5819999797386,0,0,12,124
6,13,340.54847901097673,0,0,13,124
7,13,329.9546670023119,0,0,13,124
6,14,338.17854500830435,0,0,14,124
7,14,336.5898910287797,0,0,14,124
6,15,402.2630840036072,0,0,15,124
7,15,406.95341499758797,0,0,15,124
6,16,432.10208198161126,0,0,16,124
7,16,404.69355599270784,0,0,16,124
6,17,521.1890630062044,0,0,17,124
7,17,517.9323399897839,0,0,17,124
6,18,1508.399855029893,0,0,18,124
7,18,1490.2198799900361,0,0,18,124
6,19,469.1822079794292,0,0,19,124
7,19,448.5936640230648,0,0,19,124
6,0,475.23864896993473,0,0,0,125
7,0,459.40957101265667,0,0,0,125
6,1,666.9154030123536,0,0,1,125
7,1,638.4493950099568,0,0,1,125
6,2,509.4789059903633,0,0,2,125
7,2,483.54223504338734,0,0,2,125
6,3,446.51786699341756,0,0,3,125
7,3,440.7439360211356,0,0,3,125
6,4,580.1499809858797,0,0,4,125
7,4,556.0711300049661,0,0,4,125
6,5,538.9375000031578,0,0,5,125
7,5,522.3273920173597,0,0,5,125
6,6,499.0497369799414,0,0,6,125
7,6,480.56825801086234,0,0,6,125
6,7,457.2721160002402,0,0,7,125
7,7,435.73167902286514,0,0,7,125
6,8,442.18400996942364,0,0,8,125
7,8,416.9904089640113,0,0,8,125
6,9,488.3268399944427,0,0,9,125
7,9,485.9230359770663,0,0,9,125
6,10,500.56209098602267,0,0,10,125
7,10,469.4184389863949,0,0,10,125
6,11,407.5558189961157,0,0,11,125
7,11,391.0270170263175,0,0,11,125
6,12,381.93857499663864,0,0,12,125
7,12,374.8954910206521,0,0,12,125
6,13,452.43231597851263,0,0,13,125
7,13,439.16138299209706,0,0,13,125
6,14,596.9341980007812,0,0,14,125
7,14,483.5205019917339,0,0,14,125
6,15,404.4468800202594,0,0,15,125
7,15,390.0810529848968,0,0,15,125
6,16,937.4023509999461,0,0,16,125
7,16,765.1180260018009,0,0,16,125
6,17,1889.0992000151527,0,0,17,125
7,17,1887.0020750127878,0,0,17,125
6,18,1641.092432021651,0,0,18,125
7,18,1680.4008180070014,0,0,18,125
6,19,1915.2616950141237,0,0,19,125
7,19,1824.5655690070635,0,0,19,125
6,0,1702.9286309780218,0,0,0,126
7,0,1625.3950989967052,0,0,0,126
6,1,2159.8571459862796,0,0,1,126
7,1,2016.8938099850493,0,0,1,126
6,2,2217.3163660499995,0,0,2,126
7,2,2034.9853349971454,0,0,2,126
6,3,1937.680936041943,0,0,3,126
7,3,1851.1626380141024,0,0,3,126
6,4,1380.8988590144509,0,0,4,126
7,4,1316.5401689921055,0,0,4,126
6,5,506.37267300317035,0,0,5,126
7,5,449.7292960095365,0,0,5,126
6,6,415.3614789938729,0,0,6,126
7,6,409.7880089784667,0,0,6,126
6,7,544.3342330381711,0,0,7,126
7,7,524.757615999988,0,0,7,126
6,8,534.6996909938753,0,0,8,126
7,8,508.71115198515326,0,0,8,126
6,9,597.4009769988697,0,0,9,126
7,9,569.3084229978922,0,0,9,126
6,10,408.67215500020393,0,0,10,126
7,10,389.71155799481494,0,0,10,126
6,11,435.1311539867311,0,0,11,126
7,11,407.4023280027177,0,0,11,126
6,12,532.3781359793429,0,0,12,126
7,12,509.99526595842326,0,0,12,126
6,13,565.9926590051327,0,0,13,126
7,13,533.9736980231464,0,0,13,126
6,14,463.30926097289193,0,0,14,126
7,14,452.06307697299053,0,0,14,126
6,15,511.51939499595755,0,0,15,126
7,15,490.19940101061366,0,0,15,126
6,16,351.61476700068306,0,0,16,126
7,16,338.6058210153351,0,0,16,126
6,17,395.6410380096713,0,0,17,126
7,17,374.4761380039563,0,0,17,126
6,18,421.78993302695744,0,0,18,126
7,18,417.187386002297,0,0,18,126
6,19,349.37432998594886,0,0,19,126
7,19,343.24832898801105,0,0,19,126
6,0,548.2662499980506,0,0,0,127
7,0,527.9023560005953,0,0,0,127
6,1,664.1093749531137,0,0,1,127
7,1,638.7493209722379,0,0,1,127
6,2,518.933962983283,0,0,2,127
7,2,510.2753100154587,0,0,2,127
6,3,526.4281230238339,0,0,3,127
7,3,493.9993730140486,0,0,3,127
6,4,519.0827210108182,0,0,4,127
7,4,508.55275401590916,0,0,4,127
6,5,543.423891987004,0,0,5,127
7,5,515.9505440215071,0,0,5,127
6,6,574.1133420033293,0,0,6,127
7,6,540.4359500080318,0,0,6,127
6,7,504.45555398800934,0,0,7,127
7,7,485.704166018877,0,0,7,127
6,8,411.42641899568844,0,0,8,127
7,8,397.2186209739448,0,0,8,127
6,9,684.4362120091319,0,0,9,127
7,9,660.9973859967795,0,0,9,127
6,10,562.3093419690122,0,0,10,127
7,10,552.9495699975087,0,0,10,127
6,11,506.51201100572507,0,0,11,127
7,11,494.0859440130225,0,0,11,127
6,12,451.76783799615805,0,0,12,127
7,12,421.36114202185126,0,0,12,127
6,13,452.87798798926815,0,0,13,127
7,13,433.0905729912047,0,0,13,127
6,14,481.6348700032904,0,0,14,127
7,14,458.2514249768792,0,0,14,127
6,15,403.87245899364643,0,0,15,127
7,15,388.3998779756439,0,0,15,127
6,16,511.0810130245227,0,0,16,127
7,16,493.0483670141257,0,0,16,127
6,17,534.9636309911148,0,0,17,127
7,17,520.1490000144986,0,0,17,127
6,18,437.4566419983239,0,0,18,127
7,18,417.27072500725626,0,0,18,127
6,19,453.3449969940193,0,0,19,127
7,19,426.2472299978981,0,0,19,127
